,popularity,original_title,director,runtime,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,net_adj,action,science_fiction,thriller,crime,family,drama,tv_movie,animation,mystery,adventure,war,music,foreign,comedy,horror,documentary,fantasy,western,romance,no_genre,history,release_day,holiday,release_year_groups
10236,1.02495499999999,Teenage Mutant Ninja Turtles III,Stuart Gillard,96,"New Line Cinema,Golden Harvest Pictures,Clearwater Holdings Limited",1993-03-17,95,5.2,1993,31.6988691956728,63.3977383913457,31.6988691956729,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10237,1.023326,Stalingrad,Joseph Vilsmaier,134,"Royal Film,Bavaria Film,B.A. Produktion,Perathon Film-und Fernsehproduktions",1993-01-21,51,6.6,1993,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Thursday,False,"(1990.0, 1995.0]"
10238,0.996113,The Wrong Trousers,Nick Park,30,Aardman Animations,1993-12-17,146,7.4,1993,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10239,0.980554,Cool Runnings,Jon Turteltaub,98,Walt Disney,1993-09-30,289,6.8,1993,21132579.4637819,233763161.445963,212630581.9821811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(1990.0, 1995.0]"
10240,0.940335,Sleepless in Seattle,Nora Ephron,105,TriStar Pictures,1993-06-24,362,6.4,1993,31698869.1956728,343857082.17645,312158212.9807772,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Thursday,False,"(1990.0, 1995.0]"
10241,0.926373,Tombstone,George P. Cosmatos,130,"Hollywood Pictures,Cinergi Pictures Entertainment",1993-12-25,373,7.3,1993,37736749.0424677,85292698.301333,47555949.2588653,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Saturday,False,"(1990.0, 1995.0]"
10242,0.913982,Benny & Joon,Jeremiah S. Chechik,98,"Roth-Arnold Productions,Metro-Goldwyn-Mayer (MGM)",1993-04-16,124,6.8,1993,0.0,35023830.0022853,35023830.0022853,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10243,0.892862,For Love or Money,Barry Sonnenfeld,94,"Universal Studios,Imagine Entertainment",1993-10-01,35,5.4,1993,45284098.8509612,16824959.7499834,-28459139.1009778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10244,0.885824,Carlito's Way,Brian De Palma,144,"Universal Pictures,Epic Productions,Bregman/Baer Productions",1993-11-10,394,7.4,1993,45284098.8509612,55119823.2350296,9835724.3840684,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10245,0.873616,Hot Shots! Part Deux,Jim Abrahams,86,"Twentieth Century Fox Film Corporation,Sidley Wright & Associates",1993-05-21,255,6.1,1993,37736749.0424677,201895871.629844,164159122.5873763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10246,0.853733,True Romance,Tony Scott,120,"Davis-Films,August Entertainment,Warner Bros.,Morgan Creek Productions",1993-09-09,402,7.3,1993,18868374.5212338,18538632.3175707,-329742.20366309956,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thursday,False,"(1990.0, 1995.0]"
10247,0.834235,Super Mario Bros.,Annabel Jankel|Rocky Morton,104,"Hollywood Pictures,Cinergi Pictures Entertainment,Allied Filmmakers,Walt Disney,Nintendo",1993-05-27,114,4.0,1993,63397738.3913457,31464760.9709031,-31932977.420442604,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Thursday,False,"(1990.0, 1995.0]"
10248,0.830934,Sister Act 2: Back in the Habit,Bill Duke,107,Touchstone Pictures,1993-12-09,173,5.8,1993,57359858.5445509,86521352.5092372,29161493.964686297,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Thursday,False,"(1990.0, 1995.0]"
10249,0.815631,Judgment Night,Stephen Hopkins,110,"Largo Entertainment,JVC Entertainment Networks",1993-10-15,36,6.4,1993,0.0,18320343.3379996,18320343.3379996,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10250,0.796639,The Pelican Brief,Alan J. Pakula,141,Warner Bros.,1993-12-16,207,6.2,1993,67926148.2764419,294751265.011301,226825116.73485908,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(1990.0, 1995.0]"
10251,0.794564,The Three Musketeers,Stephen Herek,105,"Walt Disney Pictures,Caravan Pictures",1993-11-11,112,5.9,1993,45284098.8509612,81358687.4977546,36074588.6467934,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Thursday,True,"(1990.0, 1995.0]"
10252,0.789429,RoboCop 3,Fred Dekker,104,Orion Pictures,1993-11-05,169,4.2,1993,33208339.1573716,16145607.6990213,-17062731.4583503,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10253,0.787932,What's Eating Gilbert Grape,Lasse HallstrÃ¶m,118,Paramount Pictures,1993-12-17,495,7.4,1993,16604169.5786858,45284098.8509612,28679929.272275403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10254,0.787414,Dennis the Menace,Nick Castle,94,"Hughes Entertainment,Warner Bros. Family Entertainment,Warner Bros.",1993-06-23,117,5.8,1993,52831448.6594548,177016697.152928,124185248.4934732,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10255,0.76151,Kalifornia,Dominic Sena,117,"Propaganda Films,Kouf/Bigelow Productions",1993-09-01,96,6.3,1993,13585229.6552883,3615529.24582956,-9969700.40945874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10256,0.756988,A Bronx Tale,Robert De Niro,121,"HBO Films,Savoy Pictures",1993-09-14,227,7.2,1993,33208339.1573716,26095562.7319111,-7112776.425460499,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(1990.0, 1995.0]"
10257,0.755397999999999,Manhattan Murder Mystery,Woody Allen,104,TriStar Pictures,1993-08-18,69,6.9,1993,20377844.4829325,17035256.0861074,-3342588.396825101,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10258,0.750847,Falling Down,Joel Schumacher,113,"Regency Enterprises,Alcor Films,Canal+,Warner Bros.",1993-02-26,380,7.0,1993,37736749.0424677,61742744.9590495,24005995.916581802,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10259,0.750456,The Sandlot,David M. Evans,101,20th Century Fox,1993-04-07,147,7.1,1993,0.0,48931862.8278229,48931862.8278229,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10260,0.743875,The Firm,Sydney Pollack,154,"Paramount Pictures,Mirage Enterprises,Davis Entertainment",1993-06-30,258,6.5,1993,63397738.3913457,407931792.184628,344534053.79328233,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10261,0.743063,The Dark Half,George A. Romero,122,"Orion Pictures,George A. Romero Productions",1993-04-23,28,4.9,1993,22642049.4254806,16017227.2787788,-6624822.1467018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10262,0.711412,Nowhere to Run,Robert Harmon,94,Columbia Pictures,1993-01-15,60,5.6,1993,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10263,0.710505,Hocus Pocus,Kenny Ortega,96,Walt Disney Pictures,1993-07-16,278,6.1,1993,42265158.9275638,59646272.3186454,17381113.3910816,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10264,0.707901,Point of No Return,John Badham,108,"Warner Bros.,Art Linson Productions",1993-03-19,55,6.3,1993,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10265,0.683387,In the Name of the Father,Jim Sheridan,133,"Universal Pictures,Hell's Kitchen Films",1993-12-12,156,7.4,1993,19623109.5020832,99318386.7630352,79695277.260952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,False,"(1990.0, 1995.0]"
10266,0.682902999999999,Body Snatchers,Abel Ferrara,87,"Warner Bros. Pictures,Dorset Productions,Robert H. Solo Productions",1993-06-09,28,5.5,1993,19623109.5020832,647363.363533802,-18975746.1385494,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10267,0.666908,Free Willy,Simon Wincer,112,"Canal Plus,Regency Enterprises,Alcor Films,Warner Bros.,Donner/Shuler-Donner Productions",1993-07-16,226,5.9,1993,30189399.2339741,232003457.591894,201814058.3579199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10268,0.665972999999999,Mad Dog and Glory,John McNaughton,96,"Universal Pictures,Mad Dog Productions",1993-03-05,25,5.3,1993,0.0,16727321.1949809,16727321.1949809,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10269,0.657479,Son in Law,Steve Rash,95,Hollywood Pictures,1993-07-02,40,5.9,1993,0.0,55017463.0579868,55017463.0579868,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10270,0.653566,The Vanishing,George Sluizer,109,Twentieth Century Fox Film Corporation,1993-02-05,54,5.9,1993,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10271,0.642039999999999,Joshua Tree,Vic Armstrong,106,"Stone Group Pictures,Epico Productions,Horned Toad Productions",1993-08-04,14,5.3,1993,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10272,0.639452999999999,This Boyâ€™s Life,Michael Caton-Jones,115,"Warner Bros.,Knickerbocker Films",1993-04-09,85,6.7,1993,0.0,6196316.83291465,6196316.83291465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10273,0.636582,Striking Distance,Rowdy Herrington,102,"Columbia Pictures Industries,Columbia Films S.A.",1993-09-17,108,5.3,1993,45.2840988509612,0.0,-45.2840988509612,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10274,0.634017,The Piano,Jane Campion,121,"New South Wales Film & Television Office,The Australian Film Commission,CiBy 2000,Jan Chapman Productions",1993-05-19,131,6.8,1993,10566289.7318909,176155144.530239,165588854.7983481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Wednesday,False,"(1990.0, 1995.0]"
10275,0.625238,Geronimo: An American Legend,Walter Hill,115,Columbia Pictures,1993-12-10,19,6.1,1993,52831448.6594548,28129908.6076317,-24701540.051823102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Friday,False,"(1990.0, 1995.0]"
10276,0.62502,Bound by Honor,Taylor Hackford,180,Hollywood Pictures,1993-02-05,61,7.7,1993,52831448.6594548,0.0,-52831448.6594548,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10277,0.624363,Homeward Bound: The Incredible Journey,Duwayne Dunham,84,Walt Disney Pictures,1993-02-03,111,6.6,1993,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10278,0.613093999999999,Much Ado About Nothing,Kenneth Branagh,111,"Renaissance Films,American Playhouse Theatrical Films",1993-05-07,95,6.9,1993,12075759.6935896,0.0,-12075759.6935896,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10279,0.611772,The Good Son,Joseph Ruben,87,Twentieth Century Fox Film Corporation,1993-09-24,94,6.2,1993,25660989.348878,67105718.1439195,41444728.7950415,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10280,0.602268,Wayne's World 2,Stephen Surjik,95,Paramount Pictures,1993-12-10,131,5.7,1993,0.0,72401726.7128785,72401726.7128785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10281,0.595221,Hard Target,John Woo,97,"Universal Pictures,Renaissance Pictures,Alphaville Films",1993-08-20,115,5.9,1993,27170459.3105767,111987088.899629,84816629.58905229,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10282,0.574693,The Remains of the Day,James Ivory,134,"Columbia Pictures,Merchant Ivory Productions",1993-11-05,96,7.1,1993,17358904.5595351,35076928.627128,17718024.067592897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10283,0.565312,Batman: Mask of the Phantasm,Bruce Timm|Eric Radomski,76,"DC Comics,Warner Bros. Animation",1993-12-25,98,7.2,1993,9056819.77019225,8479282.97761667,-577536.792575581,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Saturday,False,"(1990.0, 1995.0]"
10284,0.56486,The Age of Innocence,Martin Scorsese,139,Columbia Pictures,1993-09-17,76,6.7,1993,51321978.6977561,48688617.781375,-2633360.9163810983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10285,0.563653,Trois couleurs : Bleu,Krzysztof KieÅ›lowski,98,"France 3 CinÃ©ma,CED Productions",1993-01-10,167,7.5,1993,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Sunday,False,"(1990.0, 1995.0]"
10286,0.559697,Rising Sun,Philip Kaufman,125,"Twentieth Century Fox Film Corporation,Walrus & Associates",1993-07-30,98,5.8,1993,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10287,0.546652,Fearless,Peter Weir,122,"Spring Creek Productions,Warner Bros.",1993-10-15,23,6.5,1993,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10288,0.538484,Another Stakeout,John Badham,105,Touchstone Pictures,1993-07-22,18,4.9,1993,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(1990.0, 1995.0]"
10289,0.523397,Dave,Ivan Reitman,110,"Donner/Shuler-Donner Productions,Warner Bros.,Northern Lights Entertainment",1993-05-07,99,6.2,1993,0.0,95096607.5870186,95096607.5870186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10290,0.521073,Needful Things,Fraser Clarke Heston,120,"New Line Cinema,Castle Rock Entertainment",1993-08-27,44,6.0,1993,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10291,0.519349,Alive,Frank Marshall,120,"Paramount Pictures,Touchstone Pictures",1993-01-15,198,6.7,1993,48303038.7743587,55448732.2112738,7145693.4369151,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10292,0.510931999999999,Malice,Harold Becker,107,"Columbia Pictures,New Line Cinema,Castle Rock Entertainment,Nelvana Limited",1993-09-29,47,6.0,1993,0.0,70047460.7545357,70047460.7545357,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10293,0.504682,Sniper,Luis Llosa,98,"TriStar Pictures,Iguana Producciones,Baltimore Pictures,Sniper Productions",1993-01-29,52,6.1,1993,0.0,28671858.1363902,28671858.1363902,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10294,0.504169,Jason Goes to Hell: The Final Friday,Adam Marcus,87,"New Line Cinema,Sean S. Cunningham Films",1993-08-13,86,3.9,1993,4528409.88509612,22.6420494254806,-4528387.243046694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10295,0.502196,Sommersby,Jon Amiel,109,"Canal Plus,Regency Enterprises,Alcor Films",1993-02-05,43,5.9,1993,0.0,211449559.098918,211449559.098918,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10296,0.497622,Grumpy Old Men,Donald Petrie,103,"Warner Bros.,Lancaster Gate,John Davis",1993-12-25,87,6.4,1993,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Saturday,False,"(1990.0, 1995.0]"
10297,0.490013,National Lampoon's Loaded Weapon 1,Gene Quintano,84,New Line Cinema,1993-02-04,72,5.5,1993,12.0757596935896,40.7556889658651,28.679929272275498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(1990.0, 1995.0]"
10298,0.48588,Look Who's Talking Now!,Tom Ropelewski,96,TriStar Pictures,1993-11-05,101,4.8,1993,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10299,0.485211,Rudy,David Anspaugh,114,TriStar Pictures,1993-09-17,113,7.2,1993,18113639.5403845,34340989.5662417,16227350.025857195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10300,0.483156,Shadowlands,Richard Attenborough,131,"Shadowlands Productions,Savoy Pictures",1993-12-25,33,6.8,1993,33208339.1573716,0.0,-33208339.1573716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Saturday,False,"(1990.0, 1995.0]"
10301,0.483052,Splitting Heirs,Robert Young,87,"Universal Pictures,Prominent Features",1993-04-02,11,3.4,1993,0.0,4830303.87743587,4830303.87743587,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10302,0.480183,Coneheads,Steve Barron,88,Paramount Pictures,1993-07-23,115,4.8,1993,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10303,0.475609,Beethoven's 2nd,Rod Daniel,89,"Universal Pictures,Northern Lights Entertainment",1993-12-14,84,5.0,1993,22642049.4254806,178484356.306157,155842306.8806764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(1990.0, 1995.0]"
10304,0.467083,Gettysburg,Ronald F. Maxwell,254,"TriStar Television,Esparza / Katz Productions",1993-10-08,46,6.4,1993,0.0,37736749.0424677,37736749.0424677,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Friday,False,"(1990.0, 1995.0]"
10305,0.455445,Short Cuts,Robert Altman,187,"Fine Line Features,Spelling Entertainment,Avenue Entertainment",1993-09-05,52,5.9,1993,0.0,9224339.23707161,9224339.23707161,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunday,False,"(1990.0, 1995.0]"
10306,0.453557,So I Married an Axe Murderer,Thomas Schlamme,93,TriStar Pictures,1993-07-30,72,6.2,1993,30189399.2339741,17487938.580271,-12701460.653703101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10307,0.450208,The House of the Spirits,Bille August,140,"Det Danske Filminstitut,Spring Creek Productions,Eurimages,Costa do Castelo Filmes,Neue Constantin Film",1993-10-19,52,6.7,1993,37736749.0424677,9.05681977019225,-37736739.98564793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tuesday,False,"(1990.0, 1995.0]"
10308,0.449066,Sirens,John Duigan,98,"Miramax Films,Sarah Radclyffe Productions - Sirens Limited,British Screen Finance Ltd,Samson Productions II",1993-10-01,15,5.4,1993,0.0,11729685.0249409,11729685.0249409,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10309,0.448437,Weekend at Bernie's II,Robert Klane,97,"TriStar Pictures,Artimm",1993-07-09,37,5.2,1993,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10310,0.433773,Naked,Mike Leigh,131,Thin Man Films,1993-09-14,36,6.8,1993,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(1990.0, 1995.0]"
10311,0.41174,Babylon 5: The Gathering,Richard Compton,89,"Babylonian Productions,Synthetic Worlds,Rattlesnake Productions",1993-02-22,21,6.6,1993,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Monday,False,"(1990.0, 1995.0]"
10312,0.410092,Indecent Proposal,Adrian Lyne,117,Paramount Pictures,1993-04-07,152,5.6,1993,57359858.5445509,402445913.427067,345086054.8825161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10313,0.409135,Arizona Dream,Emir Kusturica,142,"Hachette PremiÃ¨re,Canal+,Constellation,Union GÃ©nÃ©rale CinÃ©matographique (UGC)",1993-01-06,86,7.1,1993,28679929.2722754,0.0,-28679929.2722754,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Wednesday,False,"(1990.0, 1995.0]"
10314,0.406511,Romeo Is Bleeding,Peter Medak,100,"Working Title Films,Polygram Filmed Entertainment,Hilary Henkin",1993-09-13,18,5.6,1993,15094699.616987,0.0,-15094699.616987,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,False,"(1990.0, 1995.0]"
10315,0.397807,Menace II Society,Albert Hughes|Allen Hughes,97,New Line Cinema,1993-05-26,94,7.1,1993,5283144.86594548,42114211.9313939,36831067.06544842,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10316,0.396185,The Tommyknockers,John Power,181,Konigsberg/Sanitsky Company,1993-05-09,29,4.9,1993,18.1136395403845,0.0,-18.1136395403845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sunday,False,"(1990.0, 1995.0]"
10317,0.394817,Body of Evidence,Uli Edel,99,Metro-Goldwyn-Mayer (MGM),1993-01-15,25,4.4,1993,45284098.8509612,20036092.9362541,-25248005.914707102,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10318,0.38774,My Life,Bruce Joel Rubin,114,"Columbia Pictures Corporation,Zucker Brothers Productions,Capella Films",1993-11-12,19,5.9,1993,0.0,41486972.8213895,41486972.8213895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10319,0.38106,Heaven & Earth,Oliver Stone,140,"Regency Enterprises,Warner Bros.",1993-12-24,28,6.5,1993,49812508.7360574,0.0,-49812508.7360574,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Friday,True,"(1990.0, 1995.0]"
10320,0.323442,Sharpe's Rifles,Tom Clegg,102,"Central,Picture Palace,Celtic Films Entertainment",1993-05-05,11,4.5,1993,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Wednesday,False,"(1990.0, 1995.0]"
10321,0.375887,The Man Without a Face,Mel Gibson,114,"Icon Entertainment International,Warner Bros.",1993-08-25,46,5.7,1993,0.0,37374986.452507,37374986.452507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10322,0.375771,Heart and Souls,Ron Underwood,104,"Universal Pictures,Stampede Entertainment,Alphaville Films",1993-08-13,31,6.2,1993,0.0,25041412.3083992,25041412.3083992,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Friday,False,"(1990.0, 1995.0]"
10323,0.374068,Red Rock West,John Dahl,98,"Propaganda Films,PolyGram Filmed Entertainment",1993-06-16,27,6.1,1993,12075759.6935896,3018939.92339741,-9056819.77019219,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10324,0.175158999999999,What's Love Got to Do with It,Brian Gibson,118,Touchstone Pictures,1993-06-09,33,7.3,1993,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10325,0.362595,Six Degrees of Separation,Fred Schepisi,112,"Metro-Goldwyn-Mayer (MGM),New Regency Pictures,Maiden Movies",1993-12-08,32,6.3,1993,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(1990.0, 1995.0]"
10326,0.39242,Amos & Andrew,E. Max Frye,96,"Columbia Pictures,New Line Cinema,Castle Rock Entertainment",1993-03-05,21,4.8,1993,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
10327,0.134756,Leprechaun,Mark Jones,92,Trimark Pictures,1993-01-08,51,5.5,1993,1358522.96552883,12916443.8940581,11557920.92852927,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Friday,False,"(1990.0, 1995.0]"
